sample_id,source_row_id,time,line_id,line_name,station_id,station_name,inflow_30m,outflow_30m,crowding,congestion,weather,temperature,online_vehicle,total_vehicle,headway,is_peak,pressure_score,dispatch_action,priority,confidence,reason,status
S1486,-1,2024-04-07 17:50:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,051a82a74a8537f06128610f13bea5f4,群安路口,69,50,0.892,0.687,晴,27.7,14,14,11.6,1,7.419432645034416,none,low,0.5,模型未给出明确说明,ok
S1487,-1,2024-04-07 08:01:00,d288657336e08c8f69db3df62d8f24c1,107B路,adfb72413cbc8ff7904e8b98e0aaa70c,沙溪温泉,47,32,0.908,0.713,阴,18.1,9,9,9.2,1,7.4194267453294,none,low,0.5,模型未给出明确说明,ok
S1488,-1,2024-04-07 13:06:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,13b2c5d60d504291bd137e06cc6a766d,江东花苑,72,47,0.834,0.784,小雨,26.7,8,8,9.0,1,7.419292035398231,none,low,0.5,模型未给出明确说明,ok
S1489,-1,2024-04-07 20:08:00,0579abf0fa4403b90a190dbaea38636c,127路,ab7d34b4451981c825686277f734aa4b,万达停车场,174,49,0.908,0.572,阴,14.0,15,19,10.5,1,7.419089085545722,add_trip,low,0.5,模型未给出明确说明,ok
S1490,-1,2024-04-07 18:03:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,4f2375ed5c0e099e70dd1442883dc302,杨树新村菜市场,30,21,0.878,0.771,多云,27.5,8,8,8.9,1,7.418749459193706,none,low,0.5,模型未给出明确说明,ok
S1491,-1,2024-04-07 19:26:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,21005f637bb21f043583d75ba127a3c2,兴华花园,62,24,0.832,0.767,多云,6.2,17,17,11.9,1,7.418612586037364,none,low,0.5,模型未给出明确说明,ok
S1492,-1,2024-04-07 20:54:00,c2b333726a91ce0fb6190c8e428177d5,101路,c32bcb4645490e5d7200359302437cd3,实验中学,47,32,0.859,0.779,晴,14.3,19,19,8.8,1,7.418537856440511,none,low,0.5,模型未给出明确说明,ok
S1493,-1,2024-04-07 14:46:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,d9cdef6aab1d2755e902a75df225c7d7,江东师院,52,41,0.881,0.752,晴,28.3,8,8,8.2,1,7.418466470009832,none,low,0.5,模型未给出明确说明,ok
S1494,-1,2024-04-07 13:38:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,43,30,0.898,0.707,小雨,27.0,14,14,11.4,1,7.418266076696166,none,low,0.5,模型未给出明确说明,ok
S1495,-1,2024-04-07 17:35:00,21c4fd80af0c3078a9bd828c0a66a048,202路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,49,23,0.961,0.644,晴,17.6,19,19,9.1,1,7.418229301868239,none,low,0.5,模型未给出明确说明,ok
S1496,-1,2024-04-07 12:42:00,c2b333726a91ce0fb6190c8e428177d5,101路,32a6fa0bebd45f310a059e32092bf0c5,火炬广场,61,29,0.876,0.731,晴,28.5,19,19,10.0,1,7.418177974434611,none,low,0.5,模型未给出明确说明,ok
S1497,-1,2024-04-07 23:17:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,c32bcb4645490e5d7200359302437cd3,实验中学,64,48,0.868,0.729,多云,22.5,11,14,10.9,1,7.418015142576205,add_trip,low,0.5,模型未给出明确说明,ok
S1498,-1,2024-04-07 07:44:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,f7aeb848e101cfa4978d9503f33fd943,图书馆,97,29,0.908,0.656,晴,10.7,8,8,9.8,1,7.417979547689282,none,low,0.5,模型未给出明确说明,ok
S1499,-1,2024-04-07 08:09:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,fab859ef347c3152b7c1b1c576d51220,人武部,69,28,0.923,0.663,阴,20.1,22,22,10.0,1,7.417877089478861,none,low,0.5,模型未给出明确说明,ok
S1500,-1,2024-04-07 13:29:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,37f9b6342afd28b250930f1365636352,四环明珠,48,31,0.883,0.744,小雨,5.3,14,14,9.1,1,7.417616912487709,none,low,0.5,模型未给出明确说明,ok
S1501,-1,2024-04-07 06:26:00,c2b333726a91ce0fb6190c8e428177d5,101路,abb796ab1c56bf68b73a41b1e8721022,新大兴,164,96,0.927,0.541,小雨,23.5,14,19,12.1,1,7.417520747295969,add_trip,low,0.5,模型未给出明确说明,ok
S1502,-1,2024-04-07 14:01:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,157,38,0.952,0.543,晴,22.5,9,14,9.4,1,7.416434021632251,add_trip,low,0.5,模型未给出明确说明,ok
S1503,-1,2024-04-07 11:54:00,0579abf0fa4403b90a190dbaea38636c,127路,72e69340d0d9f8445501e2557deceaf6,党校,199,79,0.887,0.595,晴,6.4,14,19,8.2,1,7.415087708947886,add_trip,low,0.5,模型未给出明确说明,ok
S1504,-1,2024-04-07 19:03:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,97829a59879c4da2fd4d3497526a7c7a,人武部,76,51,0.885,0.712,阴,22.3,17,17,9.1,1,7.414763815142575,user_diversion,low,0.5,模型未给出明确说明,ok
S1505,-1,2024-04-07 17:13:00,0579abf0fa4403b90a190dbaea38636c,127路,838ce30c2b489ac6d46efc8373f8e11f,南门山（重百）,59,33,0.856,0.771,阴,33.2,19,19,8.6,1,7.414642084562439,user_diversion,low,0.5,模型未给出明确说明,ok
S1506,-1,2024-04-07 13:48:00,31f975ac1fa38166b5ca3eb552503516,206路,e65b76b55f4e5eaa894486edf90a6878,森林公园,57,44,0.929,0.679,晴,31.7,14,14,8.7,1,7.4144395280236,user_diversion,low,0.5,模型未给出明确说明,ok
S1507,-1,2024-04-07 09:36:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,b3a4a450c421c8eae38cfd4850b22ea1,大华公寓,76,33,0.942,0.618,阴,18.1,14,14,11.2,1,7.414230481809242,user_diversion,low,0.5,模型未给出明确说明,ok
S1508,-1,2024-04-07 13:29:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,f7aeb848e101cfa4978d9503f33fd943,图书馆,45,14,0.971,0.606,多云,13.4,14,14,11.8,1,7.413779744346116,user_diversion,low,0.5,模型未给出明确说明,ok
S1509,-1,2024-04-07 23:39:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,544def4a48190c41c3d652d624d0946d,步阳路口,60,19,0.854,0.759,小雨,15.3,14,14,9.9,1,7.413743362831858,user_diversion,low,0.5,模型未给出明确说明,ok
S1510,-1,2024-04-07 14:22:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,f7aeb848e101cfa4978d9503f33fd943,图书馆,63,45,0.956,0.621,小雨,20.6,14,14,10.4,1,7.413491642084562,user_diversion,low,0.5,模型未给出明确说明,ok
S1511,-1,2024-04-07 15:46:00,31f975ac1fa38166b5ca3eb552503516,206路,838ce30c2b489ac6d46efc8373f8e11f,南门山（重百）,54,37,0.933,0.646,阴,20.7,14,14,11.7,1,7.413069026548672,none,low,0.5,模型未给出明确说明,ok
S1512,-1,2024-04-07 07:00:00,14cb7122f64146b02a21c2c791af904d,102路,74b4ed846dccb4a0966a1a7dea8cf2c8,电信局,65,19,0.911,0.673,多云,6.6,20,20,10.7,1,7.41298308751229,none,low,0.5,模型未给出明确说明,ok
S1513,-1,2024-04-07 12:32:00,d288657336e08c8f69db3df62d8f24c1,107B路,abb796ab1c56bf68b73a41b1e8721022,新大兴,73,20,0.845,0.76,多云,21.6,9,9,9.6,1,7.4128377581120946,none,low,0.5,模型未给出明确说明,ok
S1514,-1,2024-04-07 18:08:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,21005f637bb21f043583d75ba127a3c2,兴华花园,187,72,0.9,0.554,多云,28.3,10,14,11.7,1,7.412516814159291,add_trip,low,0.5,模型未给出明确说明,ok
S1515,-1,2024-04-07 11:07:00,c2b333726a91ce0fb6190c8e428177d5,101路,4f2375ed5c0e099e70dd1442883dc302,杨树新村菜市场,71,37,0.841,0.778,多云,5.7,19,19,8.5,1,7.412368534906588,none,low,0.5,模型未给出明确说明,ok
S1516,-1,2024-04-07 06:12:00,0579abf0fa4403b90a190dbaea38636c,127路,43e4740e92183dc8b3c4ab5966883327,高山湾枢纽站,219,97,0.832,0.579,小雨,34.3,14,19,14.6,1,7.412357718780727,add_trip,low,0.5,模型未给出明确说明,ok
S1517,-1,2024-04-07 22:50:00,14cb7122f64146b02a21c2c791af904d,102路,32a6fa0bebd45f310a059e32092bf0c5,火炬广场,186,147,0.877,0.595,多云,27.1,14,20,10.6,1,7.411659980334318,add_trip,low,0.5,模型未给出明确说明,ok
S1518,-1,2024-04-07 09:03:00,31f975ac1fa38166b5ca3eb552503516,206路,32a6fa0bebd45f310a059e32092bf0c5,火炬广场,55,30,0.905,0.684,阴,31.9,14,14,11.3,1,7.411592527040315,none,low,0.5,模型未给出明确说明,ok
S1519,-1,2024-04-07 11:09:00,0579abf0fa4403b90a190dbaea38636c,127路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,38,26,0.866,0.781,晴,7.6,19,19,8.3,1,7.411515240904621,none,low,0.5,模型未给出明确说明,ok
S1520,-1,2024-04-07 15:38:00,2784f60394214283364aa4321717a939,104路,13b2c5d60d504291bd137e06cc6a766d,江东花苑,44,27,0.902,0.732,晴,11.4,14,14,8.0,1,7.411122910521141,none,low,0.5,模型未给出明确说明,ok
S1521,-1,2024-04-07 06:04:00,31f975ac1fa38166b5ca3eb552503516,206路,36732c5dac7ae2d281967a6544f8eff1,洗墨路口,79,25,0.827,0.771,晴,32.7,14,14,10.1,1,7.411023205506391,none,low,0.5,模型未给出明确说明,ok
S1522,-1,2024-04-07 22:32:00,d288657336e08c8f69db3df62d8f24c1,107B路,37f9b6342afd28b250930f1365636352,四环明珠,78,39,0.83,0.752,小雨,30.9,9,9,11.7,1,7.410966371681416,user_diversion,low,0.5,模型未给出明确说明,ok
S1523,-1,2024-04-07 15:56:00,31f975ac1fa38166b5ca3eb552503516,206路,ab7d34b4451981c825686277f734aa4b,万达停车场,182,71,0.917,0.568,阴,17.2,8,14,8.6,1,7.410965978367749,add_trip,low,0.5,模型未给出明确说明,ok
S1524,-1,2024-04-07 18:31:00,21c4fd80af0c3078a9bd828c0a66a048,202路,fe24e7558457ffb3668f9b88e6746382,奥体中心,67,47,0.834,0.764,小雨,11.3,19,19,11.1,1,7.410896755162242,user_diversion,low,0.5,模型未给出明确说明,ok
S1525,-1,2024-04-07 14:45:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,41,22,0.849,0.775,晴,28.1,14,14,10.7,1,7.410685742379548,none,low,0.5,模型未给出明确说明,ok
S1526,-1,2024-04-07 12:14:00,14cb7122f64146b02a21c2c791af904d,102路,f7aeb848e101cfa4978d9503f33fd943,图书馆,89,30,0.867,0.722,多云,27.2,20,20,8.9,1,7.410680432645035,none,low,0.5,模型未给出明确说明,ok
S1527,-1,2024-04-07 10:31:00,14cb7122f64146b02a21c2c791af904d,102路,e65b76b55f4e5eaa894486edf90a6878,森林公园,67,16,0.88,0.699,小雨,18.0,20,20,11.7,1,7.410030088495575,user_diversion,low,0.5,模型未给出明确说明,ok
S1528,-1,2024-04-07 08:00:00,c2b333726a91ce0fb6190c8e428177d5,101路,566b03152a15562132d0e21811e08915,中天广场,55,19,0.96,0.61,小雨,9.3,19,19,11.6,1,7.409459193706981,user_diversion,low,0.5,模型未给出明确说明,ok
S1529,-1,2024-04-07 19:34:00,d288657336e08c8f69db3df62d8f24c1,107B路,32a6fa0bebd45f310a059e32092bf0c5,火炬广场,77,22,0.821,0.787,晴,13.8,9,9,9.4,1,7.409442871189774,none,low,0.5,模型未给出明确说明,ok
S1530,-1,2024-04-07 14:35:00,31f975ac1fa38166b5ca3eb552503516,206路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,71,21,0.861,0.731,小雨,6.8,14,14,10.5,1,7.409412979351033,user_diversion,low,0.5,模型未给出明确说明,ok
S1531,-1,2024-04-07 11:23:00,31f975ac1fa38166b5ca3eb552503516,206路,1728188a4355d1263bb2fb3b086c3429,三中院,181,65,0.934,0.498,晴,6.0,10,14,13.4,1,7.409020255653884,add_trip,low,0.5,模型未给出明确说明,ok
S1532,-1,2024-04-07 11:50:00,31f975ac1fa38166b5ca3eb552503516,206路,74b4ed846dccb4a0966a1a7dea8cf2c8,电信局,75,50,0.933,0.62,多云,5.2,14,14,12.0,1,7.40899587020649,none,low,0.5,模型未给出明确说明,ok
S1533,-1,2024-04-07 17:59:00,21c4fd80af0c3078a9bd828c0a66a048,202路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,69,41,0.926,0.642,晴,13.0,19,19,11.3,1,7.408965978367749,none,low,0.5,模型未给出明确说明,ok
S1534,-1,2024-04-07 06:45:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,83da1c91a60b0425615225a81a7a2266,水务局,36,25,0.868,0.757,阴,31.2,14,14,10.5,1,7.4087793510324484,none,low,0.5,模型未给出明确说明,ok
S1535,-1,2024-04-07 20:03:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,e59bc529c71f917f694d120f2061d05b,中心医院,81,26,0.963,0.608,晴,5.1,22,22,8.8,1,7.4087590953785645,none,low,0.5,模型未给出明确说明,ok
S1536,-1,2024-04-07 20:22:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,81,47,0.867,0.713,多云,16.1,8,8,10.5,1,7.408736873156342,none,low,0.5,模型未给出明确说明,ok
S1537,-1,2024-04-07 11:32:00,31f975ac1fa38166b5ca3eb552503516,206路,e65b76b55f4e5eaa894486edf90a6878,森林公园,47,28,0.886,0.723,小雨,28.6,14,14,10.5,1,7.408715634218289,user_diversion,low,0.5,模型未给出明确说明,ok
S1538,-1,2024-04-07 23:42:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,adfb72413cbc8ff7904e8b98e0aaa70c,沙溪温泉,41,25,0.893,0.722,晴,17.7,14,14,10.3,1,7.408396853490659,none,low,0.5,模型未给出明确说明,ok
S1539,-1,2024-04-07 22:48:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,37f9b6342afd28b250930f1365636352,四环明珠,62,46,0.845,0.77,小雨,16.8,17,17,9.5,1,7.408279252704031,user_diversion,low,0.5,模型未给出明确说明,ok
S1540,-1,2024-04-07 14:30:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,c168834e7938208f9b8b7137ba4db325,泽胜温泉城,161,73,0.947,0.534,晴,21.6,11,14,10.1,1,7.407039134709931,add_trip,low,0.5,模型未给出明确说明,ok
S1541,-1,2024-04-07 16:02:00,31f975ac1fa38166b5ca3eb552503516,206路,f58fe448b66fd52a6b7a091f09054ebf,杨家花园,57,18,0.887,0.726,多云,33.2,14,14,9.0,1,7.406906194690266,none,low,0.5,模型未给出明确说明,ok
S1542,-1,2024-04-07 07:24:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,cf1b2effc271a229633de5945d3c54b4,城六校（乌江校区）,48,33,0.846,0.765,多云,10.9,14,14,11.2,1,7.406883579154376,none,low,0.5,模型未给出明确说明,ok
S1543,-1,2024-04-07 07:27:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,fab859ef347c3152b7c1b1c576d51220,人武部,38,26,0.979,0.632,小雨,15.2,22,22,8.6,1,7.406781907571286,none,low,0.5,模型未给出明确说明,ok
S1544,-1,2024-04-07 09:48:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,100,65,0.952,0.608,多云,7.7,22,22,8.2,1,7.406661160275319,none,low,0.5,模型未给出明确说明,ok
S1545,-1,2024-04-07 10:14:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,1728188a4355d1263bb2fb3b086c3429,三中院,42,9,0.886,0.737,多云,9.9,14,14,9.5,1,7.406231465093413,none,low,0.5,模型未给出明确说明,ok
S1546,-1,2024-04-07 13:49:00,21c4fd80af0c3078a9bd828c0a66a048,202路,566b03152a15562132d0e21811e08915,中天广场,81,36,0.817,0.768,晴,34.1,19,19,11.2,1,7.405292428711897,none,low,0.5,模型未给出明确说明,ok
S1547,-1,2024-04-07 22:23:00,c2b333726a91ce0fb6190c8e428177d5,101路,d78c756ab6b09b5e32c3a9489970b6a7,人民医院,40,8,0.946,0.644,阴,27.5,19,19,11.3,1,7.40520668633235,none,low,0.5,模型未给出明确说明,ok
S1548,-1,2024-04-07 11:10:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,4c854e70cb36c0d8f4553849ab0c7741,中天广场,60,28,0.861,0.757,多云,31.8,22,22,8.8,1,7.404498918387414,none,low,0.5,模型未给出明确说明,ok
S1549,-1,2024-04-07 21:11:00,d288657336e08c8f69db3df62d8f24c1,107B路,f7aeb848e101cfa4978d9503f33fd943,图书馆,52,15,0.856,0.74,阴,20.6,9,9,11.9,1,7.404288692232055,none,low,0.5,模型未给出明确说明,ok
S1550,-1,2024-04-07 18:01:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,7590b83cb4649b9bc208d2b94c5cd349,邮政局,65,13,0.811,0.793,晴,27.1,17,17,11.0,1,7.403649754178957,none,low,0.5,模型未给出明确说明,ok
S1551,-1,2024-04-07 06:24:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,838ce30c2b489ac6d46efc8373f8e11f,南门山（重百）,44,34,0.847,0.765,多云,21.3,14,14,11.3,1,7.403056243854475,none,low,0.5,模型未给出明确说明,ok
S1552,-1,2024-04-07 08:54:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,ab7d34b4451981c825686277f734aa4b,万达停车场,69,30,0.949,0.612,小雨,9.9,14,14,11.1,1,7.402921533923304,user_diversion,low,0.5,模型未给出明确说明,ok
S1553,-1,2024-04-07 12:00:00,2784f60394214283364aa4321717a939,104路,ab7d34b4451981c825686277f734aa4b,万达停车场,45,25,0.866,0.765,晴,20.6,14,14,8.8,1,7.402913077679449,none,low,0.5,模型未给出明确说明,ok
S1554,-1,2024-04-07 18:16:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,f7aeb848e101cfa4978d9503f33fd943,图书馆,88,33,0.912,0.654,晴,10.7,22,22,9.7,1,7.402645821042281,none,low,0.5,模型未给出明确说明,ok
S1555,-1,2024-04-07 06:48:00,21c4fd80af0c3078a9bd828c0a66a048,202路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,96,68,0.831,0.745,阴,33.0,19,19,10.1,1,7.4026338249754176,none,low,0.5,模型未给出明确说明,ok
S1556,-1,2024-04-07 08:29:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,7d4fdf0708e29f37faf86899e40aa413,桥南第一村,37,25,0.854,0.788,小雨,20.7,14,14,8.8,1,7.4022139626352015,user_diversion,low,0.5,模型未给出明确说明,ok
S1557,-1,2024-04-07 13:14:00,21c4fd80af0c3078a9bd828c0a66a048,202路,e59bc529c71f917f694d120f2061d05b,中心医院,188,102,0.892,0.536,多云,32.3,12,19,13.9,1,7.401618092428713,add_trip,low,0.5,模型未给出明确说明,ok
S1558,-1,2024-04-07 15:38:00,2784f60394214283364aa4321717a939,104路,8e9f6f74309c8bedf3d317aea394b851,朋乐路口,78,36,0.829,0.773,阴,33.3,14,14,9.3,1,7.401033038348082,none,low,0.5,模型未给出明确说明,ok
S1559,-1,2024-04-07 16:12:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,fab859ef347c3152b7c1b1c576d51220,人武部,82,54,0.916,0.638,小雨,33.7,22,22,11.3,1,7.400927040314651,user_diversion,low,0.5,模型未给出明确说明,ok
S1560,-1,2024-04-07 12:29:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,5b6e6f9a700bcd8f390708f9c39b2552,奥体中心,34,13,0.947,0.668,小雨,9.8,22,22,9.2,1,7.400865683382498,user_diversion,low,0.5,模型未给出明确说明,ok
S1561,-1,2024-04-07 18:17:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,59,27,0.843,0.763,阴,23.4,14,14,10.4,1,7.400642084562439,none,low,0.5,模型未给出明确说明,ok
S1562,-1,2024-04-07 15:12:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,fcc535d2cd655625e8835c6f4a092573,罗家花园,75,22,0.817,0.781,晴,17.4,14,14,10.3,1,7.400618092428712,none,low,0.5,模型未给出明确说明,ok
S1563,-1,2024-04-07 21:30:00,31f975ac1fa38166b5ca3eb552503516,206路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,38,17,0.828,0.788,多云,16.4,14,14,11.9,1,7.40051524090462,none,low,0.5,模型未给出明确说明,ok
S1564,-1,2024-04-07 16:50:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,43e4740e92183dc8b3c4ab5966883327,高山湾枢纽站,100,36,0.853,0.711,阴,18.3,14,14,10.2,1,7.400505604719764,none,low,0.5,模型未给出明确说明,ok
S1565,-1,2024-04-07 19:22:00,0579abf0fa4403b90a190dbaea38636c,127路,ab7d34b4451981c825686277f734aa4b,万达停车场,72,47,0.894,0.695,阴,29.6,19,19,9.4,1,7.400380924287118,none,low,0.5,模型未给出明确说明,ok
S1566,-1,2024-04-07 06:36:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,e59f1cf49d1626952b32daee51040d78,杨树新村菜市场,75,47,0.949,0.624,晴,32.0,17,17,9.2,1,7.400373647984267,none,low,0.5,模型未给出明确说明,ok
S1567,-1,2024-04-07 15:35:00,21c4fd80af0c3078a9bd828c0a66a048,202路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,39,30,0.953,0.66,晴,34.2,19,19,8.7,1,7.4000165191740415,none,low,0.5,模型未给出明确说明,ok
S1568,-1,2024-04-07 18:50:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,544def4a48190c41c3d652d624d0946d,步阳路口,54,33,0.948,0.63,小雨,33.1,14,14,10.8,1,7.399869026548672,user_diversion,low,0.5,模型未给出明确说明,ok
S1569,-1,2024-04-07 18:16:00,0579abf0fa4403b90a190dbaea38636c,127路,91272eda9927c4862979e668d0295d1f,协信花园,32,12,0.879,0.758,晴,6.8,19,19,9.0,1,7.3995964601769915,none,low,0.5,模型未给出明确说明,ok
S1570,-1,2024-04-07 15:39:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,59,17,0.871,0.745,小雨,30.6,22,22,8.6,1,7.3994420845624385,user_diversion,low,0.5,模型未给出明确说明,ok
S1571,-1,2024-04-07 11:29:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,6e0ad44c3f0a9d2f3209659f40eb74b9,蒿枝坝,65,14,0.844,0.741,小雨,23.0,8,8,11.8,1,7.399427531956736,none,low,0.5,模型未给出明确说明,ok
S1572,-1,2024-04-07 18:17:00,0579abf0fa4403b90a190dbaea38636c,127路,d8b5de9516c4a746dddaeb57549bdd96,杨柳站,79,33,0.83,0.773,晴,27.4,19,19,9.0,1,7.399378761061946,none,low,0.5,模型未给出明确说明,ok
S1573,-1,2024-04-07 19:16:00,21c4fd80af0c3078a9bd828c0a66a048,202路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,32,9,0.973,0.612,阴,6.2,19,19,11.6,1,7.399374237954769,none,low,0.5,模型未给出明确说明,ok
S1574,-1,2024-04-07 16:12:00,d288657336e08c8f69db3df62d8f24c1,107B路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,56,36,0.874,0.734,多云,22.4,9,9,9.6,1,7.3992271386430675,none,low,0.5,模型未给出明确说明,ok
S1575,-1,2024-04-07 10:44:00,c2b333726a91ce0fb6190c8e428177d5,101路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,214,114,0.898,0.519,小雨,29.9,13,19,12.1,1,7.398540216322518,add_trip,low,0.5,模型未给出明确说明,ok
S1576,-1,2024-04-07 20:41:00,d288657336e08c8f69db3df62d8f24c1,107B路,fab859ef347c3152b7c1b1c576d51220,人武部,81,30,0.86,0.71,多云,8.2,9,9,11.2,1,7.398092428711897,none,low,0.5,模型未给出明确说明,ok
S1577,-1,2024-04-07 18:58:00,2784f60394214283364aa4321717a939,104路,fcc535d2cd655625e8835c6f4a092573,罗家花园,60,25,0.82,0.788,多云,6.4,14,14,10.6,1,7.397898918387414,none,low,0.5,模型未给出明确说明,ok
S1578,-1,2024-04-07 06:48:00,14cb7122f64146b02a21c2c791af904d,102路,abb796ab1c56bf68b73a41b1e8721022,新大兴,74,51,0.874,0.692,阴,9.7,20,20,11.9,1,7.397761258603737,none,low,0.5,模型未给出明确说明,ok
S1579,-1,2024-04-07 17:21:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,838ce30c2b489ac6d46efc8373f8e11f,南门山（重百）,35,24,0.868,0.756,阴,9.3,17,17,10.2,1,7.397700294985251,none,low,0.5,模型未给出明确说明,ok
S1580,-1,2024-04-07 11:50:00,31f975ac1fa38166b5ca3eb552503516,206路,203551cf89d7fa9fd6b1028e4e037aa8,南门山（八角井）,50,24,0.831,0.8,晴,30.1,14,14,9.0,1,7.397419469026549,none,low,0.5,模型未给出明确说明,ok
S1581,-1,2024-04-07 06:07:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,36,16,0.892,0.724,阴,13.0,22,22,10.2,1,7.396712684365783,none,low,0.5,模型未给出明确说明,ok
S1582,-1,2024-04-07 18:31:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,5b6e6f9a700bcd8f390708f9c39b2552,奥体中心,88,38,0.843,0.755,晴,25.8,17,17,8.1,1,7.396090265486726,none,low,0.5,模型未给出明确说明,ok
S1583,-1,2024-04-07 08:40:00,14cb7122f64146b02a21c2c791af904d,102路,7ebde94ec58378ede1d759b7aeb686ba,群安路口,40,29,0.846,0.778,小雨,32.7,20,20,10.2,1,7.395562241887906,user_diversion,low,0.5,模型未给出明确说明,ok
S1584,-1,2024-04-07 17:15:00,21c4fd80af0c3078a9bd828c0a66a048,202路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,83,26,0.896,0.66,阴,34.9,19,19,11.3,1,7.395539429695182,none,low,0.5,模型未给出明确说明,ok
S1585,-1,2024-04-07 14:57:00,2784f60394214283364aa4321717a939,104路,abb796ab1c56bf68b73a41b1e8721022,新大兴,74,26,0.797,0.791,小雨,30.0,14,14,11.7,1,7.395516814159292,none,low,0.5,模型未给出明确说明,ok
S1586,-1,2024-04-07 10:39:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,60,18,0.918,0.66,阴,10.6,22,22,10.8,1,7.395143362831858,none,low,0.5,模型未给出明确说明,ok
S1587,-1,2024-04-07 19:41:00,14cb7122f64146b02a21c2c791af904d,102路,97829a59879c4da2fd4d3497526a7c7a,人武部,75,35,0.862,0.729,小雨,23.7,14,20,9.5,1,7.394440314650935,user_diversion,low,0.5,模型未给出明确说明,ok
S1588,-1,2024-04-07 22:03:00,0579abf0fa4403b90a190dbaea38636c,127路,908495d0e3b05ab3a38965a3e96387aa,黎明路口,44,21,0.928,0.666,阴,29.8,19,19,10.5,1,7.394278466076696,none,low,0.5,模型未给出明确说明,ok
S1589,-1,2024-04-07 08:37:00,c2b333726a91ce0fb6190c8e428177d5,101路,97829a59879c4da2fd4d3497526a7c7a,人武部,83,54,0.857,0.711,晴,16.1,19,19,11.1,1,7.394094985250737,none,low,0.5,模型未给出明确说明,ok
