time,line_id,line_name,station_id,station_name,inflow_30m,outflow_30m,crowding,congestion,weather,temperature,online_vehicle,total_vehicle,headway,is_peak
2024-04-07 21:25:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,37f9b6342afd28b250930f1365636352,四环明珠,15,5,0.635,0.648,多云,29.5,10,14,8.1,1
2024-04-07 21:25:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,eaa33713ea5567ae15d489abd052d999,公安局,51,33,0.858,0.717,阴,16.6,14,14,8.2,1
2024-04-07 21:25:00,31f975ac1fa38166b5ca3eb552503516,206路,fcc535d2cd655625e8835c6f4a092573,罗家花园,23,14,0.727,0.541,阴,7.3,11,14,8.4,1
2024-04-07 21:26:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,35,21,0.644,0.506,多云,13.2,17,22,11.5,1
2024-04-07 21:26:00,2784f60394214283364aa4321717a939,104路,c168834e7938208f9b8b7137ba4db325,泽胜温泉城,67,44,0.936,0.696,多云,27.7,14,14,12.0,1
2024-04-07 21:26:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,7ebde94ec58378ede1d759b7aeb686ba,群安路口,30,13,0.892,0.608,晴,30.8,14,14,11.9,1
2024-04-07 21:26:00,0579abf0fa4403b90a190dbaea38636c,127路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,115,61,0.969,0.481,多云,11.7,13,19,9.3,1
2024-04-07 21:26:00,d288657336e08c8f69db3df62d8f24c1,107B路,7ebde94ec58378ede1d759b7aeb686ba,群安路口,28,12,0.626,0.613,晴,13.5,7,9,9.1,1
2024-04-07 21:26:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,5b6e6f9a700bcd8f390708f9c39b2552,奥体中心,161,32,0.771,0.502,阴,21.6,16,22,10.8,1
2024-04-07 21:26:00,2784f60394214283364aa4321717a939,104路,051a82a74a8537f06128610f13bea5f4,群安路口,15,3,0.568,0.587,多云,7.3,10,14,10.3,1
2024-04-07 21:26:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,eaa33713ea5567ae15d489abd052d999,公安局,38,15,0.688,0.575,晴,26.8,13,17,9.8,1
2024-04-07 21:26:00,31f975ac1fa38166b5ca3eb552503516,206路,67e9fe2aa29b3d134d94f485d0de324a,三机关,37,17,0.796,0.701,晴,17.9,11,14,11.5,1
2024-04-07 21:26:00,d288657336e08c8f69db3df62d8f24c1,107B路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,151,110,0.802,0.504,多云,20.3,6,9,10.0,0
2024-04-07 21:26:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,adfb72413cbc8ff7904e8b98e0aaa70c,沙溪温泉,55,34,0.605,0.503,晴,21.4,6,8,8.8,1
2024-04-07 21:26:00,2784f60394214283364aa4321717a939,104路,adfb72413cbc8ff7904e8b98e0aaa70c,沙溪温泉,33,23,0.723,0.704,多云,18.3,11,14,9.3,1
2024-04-07 21:27:00,31f975ac1fa38166b5ca3eb552503516,206路,d78c756ab6b09b5e32c3a9489970b6a7,人民医院,198,51,0.856,0.51,小雨,21.3,9,14,9.9,0
2024-04-07 21:27:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,8cdb08e54ac324ab4a3aab6111b88270,泽胜温泉城（西门）,37,18,0.571,0.6,小雨,13.6,7,8,9.2,1
2024-04-07 21:27:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,97829a59879c4da2fd4d3497526a7c7a,人武部,93,25,0.86,0.705,阴,33.4,14,14,9.4,1
2024-04-07 21:27:00,14cb7122f64146b02a21c2c791af904d,102路,97829a59879c4da2fd4d3497526a7c7a,人武部,230,66,0.989,0.47,多云,22.3,14,20,12.3,0
2024-04-07 21:27:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,36732c5dac7ae2d281967a6544f8eff1,洗墨路口,79,52,0.878,0.775,多云,6.5,14,14,8.8,1
2024-04-07 21:28:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,de1fbcb2a4965c0198d17552e7817649,兴华花园,74,57,0.765,0.704,多云,8.8,14,14,9.8,1
2024-04-07 21:28:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,7d4fdf0708e29f37faf86899e40aa413,桥南第一村,86,18,0.848,0.704,小雨,26.4,22,22,10.0,1
2024-04-07 21:28:00,31f975ac1fa38166b5ca3eb552503516,206路,566b03152a15562132d0e21811e08915,中天广场,99,42,0.959,0.631,阴,15.8,14,14,9.7,1
2024-04-07 21:28:00,c2b333726a91ce0fb6190c8e428177d5,101路,fe24e7558457ffb3668f9b88e6746382,奥体中心,21,16,0.831,0.556,阴,31.0,14,19,8.9,1
2024-04-07 21:28:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,9ffe2c86a9bbba8a37e36284ac7d7b96,易家坝,23,15,0.505,0.522,阴,15.4,6,8,8.0,1
2024-04-07 21:28:00,d288657336e08c8f69db3df62d8f24c1,107B路,645a8797153929d233753577c0a2759f,洗墨路口,105,33,0.926,0.831,雷阵雨,24.1,8,9,17.9,0
2024-04-07 21:28:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,e8d1bd9015e579cc627fa1da18937c02,十五中,122,55,0.722,0.561,晴,31.3,10,17,14.5,0
2024-04-07 21:28:00,14cb7122f64146b02a21c2c791af904d,102路,eaa33713ea5567ae15d489abd052d999,公安局,102,23,0.722,0.51,阴,11.2,13,20,14.2,0
2024-04-07 21:28:00,d288657336e08c8f69db3df62d8f24c1,107B路,d9cdef6aab1d2755e902a75df225c7d7,江东师院,27,19,0.59,0.586,多云,27.4,8,9,9.0,1
2024-04-07 21:29:00,21c4fd80af0c3078a9bd828c0a66a048,202路,7d4fdf0708e29f37faf86899e40aa413,桥南第一村,45,20,0.897,0.665,小雨,5.0,19,19,11.5,1
2024-04-07 21:29:00,d288657336e08c8f69db3df62d8f24c1,107B路,e7b6a327e08cfeb33da00b35223b9f6d,泽胜温泉城（西门）,57,42,0.752,0.578,小雨,34.4,7,9,10.0,1
2024-04-07 21:29:00,2784f60394214283364aa4321717a939,104路,e7b6a327e08cfeb33da00b35223b9f6d,泽胜温泉城（西门）,21,6,0.599,0.684,晴,23.0,10,14,10.1,1
2024-04-07 21:29:00,d288657336e08c8f69db3df62d8f24c1,107B路,8e9f6f74309c8bedf3d317aea394b851,朋乐路口,21,16,0.69,0.513,阴,12.2,7,9,8.7,1
2024-04-07 21:29:00,d288657336e08c8f69db3df62d8f24c1,107B路,838ce30c2b489ac6d46efc8373f8e11f,南门山（重百）,9,2,0.549,0.944,晴,21.2,6,9,30.6,0
2024-04-07 21:29:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,36732c5dac7ae2d281967a6544f8eff1,洗墨路口,188,84,0.928,0.863,暴雨,18.2,7,8,20.1,0
2024-04-07 21:29:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,e59bc529c71f917f694d120f2061d05b,中心医院,26,11,0.681,0.688,阴,29.3,17,22,11.1,1
2024-04-07 21:29:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,175,36,0.966,0.912,暴雨,16.9,15,17,15.8,1
2024-04-07 21:30:00,21c4fd80af0c3078a9bd828c0a66a048,202路,fab859ef347c3152b7c1b1c576d51220,人武部,90,52,0.931,0.608,阴,24.3,19,19,8.1,1
2024-04-07 21:30:00,31f975ac1fa38166b5ca3eb552503516,206路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,38,17,0.828,0.788,多云,16.4,14,14,11.9,1
2024-04-07 21:30:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,22,11,0.606,0.977,多云,5.5,9,14,28.0,0
2024-04-07 21:30:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,97829a59879c4da2fd4d3497526a7c7a,人武部,23,16,0.47,0.99,多云,8.0,10,14,25.6,0
2024-04-07 21:30:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,fe24e7558457ffb3668f9b88e6746382,奥体中心,34,10,0.621,0.732,多云,15.0,17,22,11.2,1
2024-04-07 21:30:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,98,56,0.756,0.463,小雨,27.1,17,22,10.1,1
2024-04-07 21:30:00,31f975ac1fa38166b5ca3eb552503516,206路,e8d1bd9015e579cc627fa1da18937c02,十五中,33,18,0.602,0.613,多云,26.2,11,14,11.8,1
2024-04-07 21:30:00,d288657336e08c8f69db3df62d8f24c1,107B路,43e4740e92183dc8b3c4ab5966883327,高山湾枢纽站,95,49,0.951,0.899,大雪,14.0,8,9,16.0,1
2024-04-07 21:30:00,c2b333726a91ce0fb6190c8e428177d5,101路,544def4a48190c41c3d652d624d0946d,步阳路口,92,24,0.901,0.846,暴雨,31.7,17,19,18.1,0
2024-04-07 21:30:00,31f975ac1fa38166b5ca3eb552503516,206路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,43,25,0.732,0.63,晴,14.9,10,14,10.6,1
2024-04-07 21:30:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,d9cdef6aab1d2755e902a75df225c7d7,江东师院,19,11,0.651,0.655,小雨,28.9,10,14,11.0,1
2024-04-07 21:30:00,31f975ac1fa38166b5ca3eb552503516,206路,7590b83cb4649b9bc208d2b94c5cd349,邮政局,13,8,0.33,0.928,阴,15.3,10,14,20.7,0
2024-04-07 21:31:00,31f975ac1fa38166b5ca3eb552503516,206路,77e5c0b74c44c9c243d16961e8a5cbda,大修厂,27,18,0.715,0.567,多云,31.0,11,14,9.8,1
2024-04-07 21:31:00,2784f60394214283364aa4321717a939,104路,838ce30c2b489ac6d46efc8373f8e11f,南门山（重百）,58,29,0.584,0.744,晴,11.9,11,14,10.4,1
2024-04-07 21:31:00,21c4fd80af0c3078a9bd828c0a66a048,202路,fab859ef347c3152b7c1b1c576d51220,人武部,38,19,0.575,0.511,晴,30.0,15,19,11.9,1
2024-04-07 21:31:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,8cdb08e54ac324ab4a3aab6111b88270,泽胜温泉城（西门）,193,126,0.889,0.505,阴,13.7,10,17,14.4,0
2024-04-07 21:31:00,0579abf0fa4403b90a190dbaea38636c,127路,34a208df009da83091ee5c7786f9a127,十八中,35,18,0.657,0.531,多云,24.4,16,19,11.5,1
2024-04-07 21:31:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,e8d1bd9015e579cc627fa1da18937c02,十五中,112,81,0.722,0.431,小雨,7.7,13,17,14.3,0
2024-04-07 21:31:00,c2b333726a91ce0fb6190c8e428177d5,101路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,62,13,0.584,0.585,小雨,14.6,15,19,11.6,1
2024-04-07 21:32:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,fab859ef347c3152b7c1b1c576d51220,人武部,322,133,0.984,0.831,暴雨,25.8,13,14,20.9,0
2024-04-07 21:32:00,d288657336e08c8f69db3df62d8f24c1,107B路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,46,33,0.695,0.749,阴,8.8,6,9,9.1,1
2024-04-07 21:32:00,21c4fd80af0c3078a9bd828c0a66a048,202路,43e4740e92183dc8b3c4ab5966883327,高山湾枢纽站,306,120,0.987,0.952,大雨,18.8,18,19,22.7,1
2024-04-07 21:32:00,0579abf0fa4403b90a190dbaea38636c,127路,5b6e6f9a700bcd8f390708f9c39b2552,奥体中心,43,16,0.816,0.6,小雨,18.3,16,19,9.6,1
2024-04-07 21:32:00,21c4fd80af0c3078a9bd828c0a66a048,202路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,39,30,0.828,0.631,多云,31.5,19,19,9.2,1
2024-04-07 21:32:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,d78c756ab6b09b5e32c3a9489970b6a7,人民医院,189,98,0.758,0.576,多云,23.5,10,14,11.3,0
2024-04-07 21:33:00,2784f60394214283364aa4321717a939,104路,83da1c91a60b0425615225a81a7a2266,水务局,37,26,0.658,0.526,晴,9.2,12,14,11.5,1
2024-04-07 21:33:00,21c4fd80af0c3078a9bd828c0a66a048,202路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,16,8,0.655,0.963,小雨,10.1,15,19,28.1,0
2024-04-07 21:33:00,c2b333726a91ce0fb6190c8e428177d5,101路,72e69340d0d9f8445501e2557deceaf6,党校,117,50,0.991,0.881,暴雨,29.9,17,19,20.3,1
2024-04-07 21:33:00,d288657336e08c8f69db3df62d8f24c1,107B路,4847a31e8e4b56724a442bed9b002c43,森林公园,31,11,0.619,0.668,晴,18.7,7,9,8.1,1
2024-04-07 21:33:00,0579abf0fa4403b90a190dbaea38636c,127路,e63f45c0daac5879a1ced5fcc5d140e2,李志沧骨科医院,50,35,0.828,0.738,阴,11.4,19,19,10.2,1
2024-04-07 21:33:00,2784f60394214283364aa4321717a939,104路,d8b5de9516c4a746dddaeb57549bdd96,杨柳站,30,19,0.674,0.638,小雨,15.4,11,14,8.5,1
2024-04-07 21:33:00,31f975ac1fa38166b5ca3eb552503516,206路,c32bcb4645490e5d7200359302437cd3,实验中学,82,38,0.885,0.615,小雨,14.9,14,14,11.9,1
2024-04-07 21:33:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,4c854e70cb36c0d8f4553849ab0c7741,中天广场,47,37,0.798,0.614,多云,27.3,12,14,11.6,1
2024-04-07 21:33:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,82,51,1.0,0.707,小雨,20.5,14,14,9.6,1
2024-04-07 21:33:00,0579abf0fa4403b90a190dbaea38636c,127路,77e5c0b74c44c9c243d16961e8a5cbda,大修厂,60,41,0.809,0.782,阴,21.7,19,19,8.9,1
2024-04-07 21:33:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,203551cf89d7fa9fd6b1028e4e037aa8,南门山（八角井）,75,35,0.913,0.696,晴,32.0,14,14,11.6,1
2024-04-07 21:34:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,8e9f6f74309c8bedf3d317aea394b851,朋乐路口,17,11,0.676,0.628,阴,23.2,11,14,10.1,1
2024-04-07 21:34:00,0579abf0fa4403b90a190dbaea38636c,127路,37f9b6342afd28b250930f1365636352,四环明珠,40,8,0.666,0.554,阴,30.3,13,19,8.8,1
2024-04-07 21:34:00,14cb7122f64146b02a21c2c791af904d,102路,544def4a48190c41c3d652d624d0946d,步阳路口,19,4,0.607,0.505,晴,13.0,16,20,9.1,1
2024-04-07 21:34:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,163,86,0.871,0.547,晴,20.3,16,22,9.9,0
2024-04-07 21:34:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,de1fbcb2a4965c0198d17552e7817649,兴华花园,25,5,0.755,0.631,小雨,19.9,10,14,9.9,1
2024-04-07 21:34:00,14cb7122f64146b02a21c2c791af904d,102路,13b2c5d60d504291bd137e06cc6a766d,江东花苑,78,59,0.884,0.602,小雨,9.1,20,20,11.0,1
2024-04-07 21:34:00,2784f60394214283364aa4321717a939,104路,6e0ad44c3f0a9d2f3209659f40eb74b9,蒿枝坝,29,19,0.65,0.592,晴,17.8,11,14,11.3,1
2024-04-07 21:34:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,97829a59879c4da2fd4d3497526a7c7a,人武部,218,94,0.782,0.456,多云,20.1,13,22,9.9,0
2024-04-07 21:35:00,0579abf0fa4403b90a190dbaea38636c,127路,16f2fe2ff2b9cfc296f58e44ff01bb00,金帝服装厂,24,7,0.761,0.7,小雨,13.5,14,19,11.3,1
2024-04-07 21:35:00,0579abf0fa4403b90a190dbaea38636c,127路,566b03152a15562132d0e21811e08915,中天广场,41,17,0.669,0.622,晴,11.4,13,19,8.8,1
2024-04-07 21:35:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,4f2375ed5c0e099e70dd1442883dc302,杨树新村菜市场,156,73,0.94,0.46,晴,34.3,6,8,13.8,1
2024-04-07 21:35:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,adfb72413cbc8ff7904e8b98e0aaa70c,沙溪温泉,16,3,0.67,0.531,晴,31.2,14,17,8.9,1
2024-04-07 21:35:00,14cb7122f64146b02a21c2c791af904d,102路,34a208df009da83091ee5c7786f9a127,十八中,79,26,0.818,0.636,多云,31.5,20,20,9.9,1
2024-04-07 21:35:00,31f975ac1fa38166b5ca3eb552503516,206路,fb7107c695b3c29927b18a0ee86e797a,浪琴屿,47,23,0.533,0.504,晴,5.8,10,14,9.8,1
2024-04-07 21:35:00,14cb7122f64146b02a21c2c791af904d,102路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,116,61,0.967,0.428,小雨,8.9,14,20,13.8,1
2024-04-07 21:35:00,d288657336e08c8f69db3df62d8f24c1,107B路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,51,37,0.862,0.761,阴,10.9,9,9,12.0,1
2024-04-07 21:36:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,c168834e7938208f9b8b7137ba4db325,泽胜温泉城,33,14,0.794,0.527,多云,32.5,11,14,9.4,1
2024-04-07 21:36:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,83da1c91a60b0425615225a81a7a2266,水务局,71,21,0.776,0.782,晴,24.8,14,14,9.9,1
2024-04-07 21:36:00,21c4fd80af0c3078a9bd828c0a66a048,202路,f7aeb848e101cfa4978d9503f33fd943,图书馆,59,31,0.652,0.671,阴,26.5,16,19,8.5,1
2024-04-07 21:36:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,de1fbcb2a4965c0198d17552e7817649,兴华花园,53,10,0.701,0.569,晴,6.2,11,14,10.2,1
2024-04-07 21:36:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,de1fbcb2a4965c0198d17552e7817649,兴华花园,16,7,0.442,0.934,小雨,13.1,10,14,41.7,0
2024-04-07 21:37:00,d288657336e08c8f69db3df62d8f24c1,107B路,e65b76b55f4e5eaa894486edf90a6878,森林公园,48,12,0.714,0.575,晴,22.7,7,9,9.8,1
2024-04-07 21:37:00,d288657336e08c8f69db3df62d8f24c1,107B路,91272eda9927c4862979e668d0295d1f,协信花园,49,18,0.559,0.683,阴,6.3,8,9,10.1,1
2024-04-07 21:37:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,37f9b6342afd28b250930f1365636352,四环明珠,39,30,0.889,0.634,阴,11.5,8,8,9.7,1
2024-04-07 21:37:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,8cdb08e54ac324ab4a3aab6111b88270,泽胜温泉城（西门）,25,19,0.612,0.599,小雨,12.8,11,14,8.6,1
2024-04-07 21:37:00,14cb7122f64146b02a21c2c791af904d,102路,fe24e7558457ffb3668f9b88e6746382,奥体中心,248,75,1.0,0.557,阴,33.1,13,20,14.9,0
2024-04-07 21:37:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,16f2fe2ff2b9cfc296f58e44ff01bb00,金帝服装厂,33,9,0.92,0.761,阴,29.1,8,8,10.3,1
2024-04-07 21:37:00,c2b333726a91ce0fb6190c8e428177d5,101路,9ffe2c86a9bbba8a37e36284ac7d7b96,易家坝,36,24,0.8,0.728,小雨,16.3,14,19,10.1,1
2024-04-07 21:37:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,abb796ab1c56bf68b73a41b1e8721022,新大兴,74,57,0.835,0.692,小雨,32.7,14,14,10.7,1
2024-04-07 21:37:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,9ffe2c86a9bbba8a37e36284ac7d7b96,易家坝,58,41,0.67,0.676,阴,30.8,12,17,9.4,1
2024-04-07 21:37:00,d288657336e08c8f69db3df62d8f24c1,107B路,8cdb08e54ac324ab4a3aab6111b88270,泽胜温泉城（西门）,57,35,0.856,0.726,小雨,21.1,9,9,11.5,1
2024-04-07 21:37:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,37f9b6342afd28b250930f1365636352,四环明珠,149,91,0.972,0.918,暴雨,18.0,15,17,17.6,0
2024-04-07 21:38:00,21c4fd80af0c3078a9bd828c0a66a048,202路,97829a59879c4da2fd4d3497526a7c7a,人武部,145,78,0.868,0.494,小雨,16.9,15,19,8.2,0
2024-04-07 21:38:00,31f975ac1fa38166b5ca3eb552503516,206路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,94,47,0.853,0.666,阴,17.7,14,14,8.8,1
2024-04-07 21:38:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,74b4ed846dccb4a0966a1a7dea8cf2c8,电信局,19,15,0.71,0.695,晴,34.8,6,8,8.2,1
2024-04-07 21:38:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,7d4fdf0708e29f37faf86899e40aa413,桥南第一村,79,31,0.947,0.738,阴,11.3,14,14,9.3,1
2024-04-07 21:38:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,44,14,0.744,0.724,晴,18.8,10,14,8.7,1
2024-04-07 21:38:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,32a6fa0bebd45f310a059e32092bf0c5,火炬广场,28,10,0.554,0.744,小雨,31.1,17,22,8.5,1
2024-04-07 21:38:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,97829a59879c4da2fd4d3497526a7c7a,人武部,238,113,1.0,0.823,大雪,21.0,19,22,20.3,1
2024-04-07 21:38:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,908495d0e3b05ab3a38965a3e96387aa,黎明路口,18,12,0.455,0.991,小雨,9.3,6,8,42.0,0
2024-04-07 21:38:00,d288657336e08c8f69db3df62d8f24c1,107B路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,209,90,0.986,0.846,大雪,28.8,7,9,18.8,0
2024-04-07 21:38:00,d288657336e08c8f69db3df62d8f24c1,107B路,e65b76b55f4e5eaa894486edf90a6878,森林公园,154,64,0.908,0.528,晴,8.2,6,9,9.9,1
2024-04-07 21:38:00,d288657336e08c8f69db3df62d8f24c1,107B路,32a6fa0bebd45f310a059e32092bf0c5,火炬广场,79,59,0.944,0.764,阴,21.6,9,9,10.9,1
2024-04-07 21:39:00,2784f60394214283364aa4321717a939,104路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,168,105,0.936,0.838,暴雨,5.8,13,14,25.0,0
2024-04-07 21:39:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,f7aeb848e101cfa4978d9503f33fd943,图书馆,10,6,0.552,0.937,阴,24.6,5,8,43.2,0
2024-04-07 21:39:00,d288657336e08c8f69db3df62d8f24c1,107B路,4847a31e8e4b56724a442bed9b002c43,森林公园,39,18,0.522,0.648,晴,21.6,7,9,11.8,1
2024-04-07 21:39:00,31f975ac1fa38166b5ca3eb552503516,206路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,237,173,0.993,0.832,大雪,33.8,11,14,27.6,1
2024-04-07 21:39:00,2784f60394214283364aa4321717a939,104路,566b03152a15562132d0e21811e08915,中天广场,33,18,0.817,0.656,阴,24.8,11,14,10.1,1
2024-04-07 21:39:00,14cb7122f64146b02a21c2c791af904d,102路,de1fbcb2a4965c0198d17552e7817649,兴华花园,98,43,0.752,0.481,阴,30.2,15,20,12.1,1
2024-04-07 21:39:00,d288657336e08c8f69db3df62d8f24c1,107B路,fe24e7558457ffb3668f9b88e6746382,奥体中心,186,81,0.824,0.451,晴,18.3,6,9,11.5,1
2024-04-07 21:40:00,31f975ac1fa38166b5ca3eb552503516,206路,e65b76b55f4e5eaa894486edf90a6878,森林公园,13,4,0.356,0.991,小雨,11.2,8,14,37.6,0
2024-04-07 21:40:00,2784f60394214283364aa4321717a939,104路,fb7107c695b3c29927b18a0ee86e797a,浪琴屿,52,20,0.657,0.612,小雨,24.2,10,14,9.9,1
2024-04-07 21:40:00,21c4fd80af0c3078a9bd828c0a66a048,202路,fab859ef347c3152b7c1b1c576d51220,人武部,32,25,0.843,0.649,小雨,16.3,15,19,11.7,1
2024-04-07 21:40:00,14cb7122f64146b02a21c2c791af904d,102路,f7aeb848e101cfa4978d9503f33fd943,图书馆,388,118,0.97,0.825,大雪,10.6,18,20,30.0,1
2024-04-07 21:40:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,4847a31e8e4b56724a442bed9b002c43,森林公园,37,10,0.682,0.575,晴,28.9,11,14,11.6,1
2024-04-07 21:40:00,0579abf0fa4403b90a190dbaea38636c,127路,fe24e7558457ffb3668f9b88e6746382,奥体中心,13,3,0.472,0.921,阴,21.6,13,19,36.9,0
2024-04-07 21:40:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,eaa33713ea5567ae15d489abd052d999,公安局,39,21,0.759,0.644,多云,26.1,8,8,9.4,1
2024-04-07 21:40:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,83da1c91a60b0425615225a81a7a2266,水务局,155,102,0.864,0.839,大雪,23.9,7,8,15.6,1
2024-04-07 21:40:00,21c4fd80af0c3078a9bd828c0a66a048,202路,c32bcb4645490e5d7200359302437cd3,实验中学,191,134,1.0,0.902,暴雨,28.2,16,19,17.8,0
2024-04-07 21:40:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,91272eda9927c4862979e668d0295d1f,协信花园,59,18,0.787,0.551,晴,22.7,10,14,10.5,1
2024-04-07 21:40:00,21c4fd80af0c3078a9bd828c0a66a048,202路,566b03152a15562132d0e21811e08915,中天广场,49,17,0.549,0.524,阴,16.0,16,19,9.4,1
2024-04-07 21:40:00,c2b333726a91ce0fb6190c8e428177d5,101路,645a8797153929d233753577c0a2759f,洗墨路口,34,15,0.604,0.688,小雨,32.2,15,19,11.3,1
2024-04-07 21:40:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,91272eda9927c4862979e668d0295d1f,协信花园,15,3,0.565,0.745,小雨,18.0,6,8,9.7,1
2024-04-07 21:41:00,c2b333726a91ce0fb6190c8e428177d5,101路,203551cf89d7fa9fd6b1028e4e037aa8,南门山（八角井）,170,108,0.876,0.864,大雨,17.8,18,19,16.9,0
2024-04-07 21:41:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,8cdb08e54ac324ab4a3aab6111b88270,泽胜温泉城（西门）,105,73,0.976,0.881,雷阵雨,32.4,16,17,25.3,0
2024-04-07 21:41:00,d288657336e08c8f69db3df62d8f24c1,107B路,91272eda9927c4862979e668d0295d1f,协信花园,46,34,0.549,0.545,多云,20.9,6,9,8.9,1
2024-04-07 21:41:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,74,30,0.893,0.682,多云,16.3,8,8,8.9,1
2024-04-07 21:41:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,4847a31e8e4b56724a442bed9b002c43,森林公园,20,12,0.639,0.545,小雨,19.8,14,17,9.7,1
2024-04-07 21:41:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,7ebde94ec58378ede1d759b7aeb686ba,群安路口,148,34,0.855,0.958,大雪,29.2,7,8,17.0,0
2024-04-07 21:41:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,97829a59879c4da2fd4d3497526a7c7a,人武部,39,14,0.681,0.627,阴,16.0,17,22,9.6,1
2024-04-07 21:41:00,c2b333726a91ce0fb6190c8e428177d5,101路,83da1c91a60b0425615225a81a7a2266,水务局,20,15,0.754,0.694,小雨,10.7,14,19,9.9,1
2024-04-07 21:41:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,5b6e6f9a700bcd8f390708f9c39b2552,奥体中心,119,49,0.945,0.532,阴,14.1,6,8,12.5,1
